Song,Split,Start,End,Duration,Words,Lyric,chunk_path,has_lyrics,mixture_chunk_path,drums_chunk_path,bass_chunk_path,other_chunk_path,vocals_chunk_path
Lushlife - Toynbee Suite,Train,431.0,438.0,7.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_431.00_438.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_431_438.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_431_438.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_431_438.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_431_438.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_431_438.wav
Lushlife - Toynbee Suite,Train,438.0,446.0,8.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_438.00_446.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_438_446.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_438_446.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_438_446.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_438_446.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_438_446.wav
Lushlife - Toynbee Suite,Train,446.0,455.0,9.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_446.00_455.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_446_455.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_446_455.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_446_455.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_446_455.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_446_455.wav
Lushlife - Toynbee Suite,Train,455.0,465.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_455.00_465.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_455_465.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_455_465.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_455_465.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_455_465.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_455_465.wav
Lushlife - Toynbee Suite,Train,465.0,476.0,11.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_465.00_476.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_465_476.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_465_476.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_465_476.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_465_476.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_465_476.wav
Lushlife - Toynbee Suite,Train,476.0,482.0,6.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_476.00_482.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_476_482.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_476_482.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_476_482.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_476_482.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_476_482.wav
Lushlife - Toynbee Suite,Train,482.0,493.0,11.0,29,back to life again back up on the corner spot either on the block back on the mic again ghost in your soul still just a likening still feel,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_482.00_493.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_482_493.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_482_493.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_482_493.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_482_493.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_482_493.wav
Lushlife - Toynbee Suite,Train,493.0,502.0,9.0,29,the world in my face and it's still frightening lush vida supreme where jupiter was still a dream in a gas giant last of the ibrahims last of the,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_493.00_502.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_493_502.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_493_502.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_493_502.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_493_502.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_493_502.wav
Lushlife - Toynbee Suite,Train,502.0,511.0,9.0,22,philistines everybody still alive ghost in the kerosene celebrate the eloheim whatever you wanted i gave it to you readily my head,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_502.00_511.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_502_511.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_502_511.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_502_511.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_502_511.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_502_511.wav
Lushlife - Toynbee Suite,Train,510.0,520.0,10.0,31,my head is full of ghosts science is ahead of me melody in the atoms vibrating and they telling me it's still possible but i'm tired the drive dead in me,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_510.00_520.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_510_520.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_510_520.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_510_520.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_510_520.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_510_520.wav
Lushlife - Toynbee Suite,Train,519.0,530.0,11.0,34,me resurrect the legacy and i'm a be there my sister gone be there my mother gone be there the birds gonna be there the birds gonna be there the birds gonna be there,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_519.00_530.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_519_530.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_519_530.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_519_530.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_519_530.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_519_530.wav
Lushlife - Toynbee Suite,Train,530.0,540.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_530.00_540.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_530_540.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_530_540.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_530_540.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_530_540.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_530_540.wav
Lushlife - Toynbee Suite,Train,540.0,550.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_540.00_550.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_540_550.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_540_550.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_540_550.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_540_550.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_540_550.wav
Lushlife - Toynbee Suite,Train,550.0,560.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_550.00_560.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_550_560.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_550_560.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_550_560.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_550_560.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_550_560.wav
Lushlife - Toynbee Suite,Train,560.0,570.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_560.00_570.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_560_570.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_560_570.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_560_570.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_560_570.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_560_570.wav
Lushlife - Toynbee Suite,Train,570.0,580.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_570.00_580.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_570_580.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_570_580.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_570_580.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_570_580.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_570_580.wav
Lushlife - Toynbee Suite,Train,580.0,585.0,5.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_580.00_585.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_580_585.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_580_585.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_580_585.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_580_585.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_580_585.wav
Lushlife - Toynbee Suite,Train,585.0,595.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_585.00_595.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_585_595.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_585_595.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_585_595.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_585_595.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_585_595.wav
Lushlife - Toynbee Suite,Train,595.0,605.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_595.00_605.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_595_605.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_595_605.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_595_605.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_595_605.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_595_605.wav
Lushlife - Toynbee Suite,Train,605.0,615.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_605.00_615.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_605_615.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_605_615.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_605_615.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_605_615.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_605_615.wav
Lushlife - Toynbee Suite,Train,615.0,626.0,11.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Lushlife - Toynbee Suite_615.00_626.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Lushlife - Toynbee Suite_615_626.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Lushlife - Toynbee Suite_615_626.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Lushlife - Toynbee Suite_615_626.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Lushlife - Toynbee Suite_615_626.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Lushlife - Toynbee Suite_615_626.wav
Matthew Entwistle - Dont You Ever,Train,0.0,10.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Matthew Entwistle - Dont You Ever_0.00_10.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Matthew Entwistle - Dont You Ever_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Matthew Entwistle - Dont You Ever_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Matthew Entwistle - Dont You Ever_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Matthew Entwistle - Dont You Ever_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Matthew Entwistle - Dont You Ever_0_10.wav
